1	69091	70008
1	367659	368597
1	621096	622034
1	861322	861393
1	865535	865716
1	866419	866469
1	871152	871276
1	874420	874509
1	874655	874840
1	876524	876686
1	877516	877631
1	877790	877868
1	877939	878438
1	878633	878757
1	879078	879188
1	879288	879533
1	880074	880180
1	880437	880526
1	880898	881033
1	881553	881666
1	881782	881925
1	883511	883612
1	883870	883983
1	886507	886618
1	887380	887519
1	887792	887980
1	888555	888668
1	889162	889272
1	889384	889462
1	891303	891393
1	891475	891595
1	892274	892405
1	892479	892653
1	894309	894461
1	894595	894620
1	896074	896180
1	896673	896932
1	897009	897130
1	897206	897427
1	897735	897851
1	898084	898297
1	898489	898633
1	898717	898884
1	899300	899388
1	899487	899560
1	899729	899910
1	900343	900571
1	901912	901994
1	902084	902183
1	905657	905803
1	905901	905981
1	906066	906138
1	906259	906386
1	906457	906588
1	906704	906784
1	907455	907530
1	907668	907804
1	908241	908390
1	908566	908706
1	908880	909020
1	909213	909431
1	909696	909744
1	909822	909955
1	934439	934812
1	934906	934993
1	935072	935353
1	948954	948956
1	949364	949858
1	955553	955753
1	957581	957842
1	970657	970704
1	976045	976260
1	976553	976777
1	976858	977082
1	977336	977542
1	978619	978837
1	978918	979112
1	979203	979403
1	979489	979637
1	979714	979819
1	980541	980657
1	980739	980903
1	981113	981256
1	981344	981468
1	981540	981645
1	981777	982115
1	982200	982337
1	982707	982834
1	982953	983067
1	983156	983275
1	983392	983745
1	984247	984439
1	984616	984831
1	984946	985175
1	985283	985417
1	985613	985709
1	985807	985971
1	986106	986217
1	986633	986749
1	986833	987025
1	987108	987195
1	989133	989357
1	989828	989931
1	990204	990361
1	1007197	1007946
1	1018273	1018367
1	1019733	1019763
1	1019861	1019886
1	1021258	1021392
1	1022519	1022584
1	1022882	1022977
1	1025733	1025808
1	1026852	1026923
1	1114596	1114713
1	1115037	1115117
1	1115414	1115720
1	1115863	1115981
1	1116111	1116240
1	1117121	1117195
1	1117741	1117826
1	1118256	1118427
1	1119300	1119471
1	1120349	1120522
1	1131980	1132096
1	1132473	1132566
1	1132818	1133227
1	1138971	1139348
1	1139414	1139616
1	1139779	1139866
1	1140750	1140872
1	1141765	1141951
1	1146935	1147005
1	1147084	1147212
1	1147322	1147518
1	1148018	1148084
1	1148372	1148473
1	1149043	1149165
1	1149363	1149507
1	1152892	1153184
1	1153838	1154013
1	1154149	1154307
1	1158624	1158737
1	1159212	1159348
1	1163848	1164173
1	1167659	1168648
1	1177928	1178026
1	1178215	1178293
1	1178442	1178532
1	1178824	1178932
1	1179334	1179485
1	1179571	1179655
1	1179761	1179877
1	1181894	1182070
1	1190583	1190867
1	1191425	1191505
1	1192372	1192510
1	1192588	1192690
1	1198726	1198766
1	1200163	1200210
1	1203242	1203372
1	1216042	1216046
1	1216606	1216677
1	1216791	1216990
1	1217622	1217695
1	1219358	1219470
1	1220951	1221044
1	1221306	1221658
1	1222148	1222355
1	1222489	1222679
1	1222888	1222976
1	1223053	1223216
1	1223319	1223417
1	1225651	1225768
1	1225857	1225935
1	1226017	1226074
1	1226275	1226333
1	1226445	1226520
1	1226634	1226990
1	1228944	1229088
1	1229203	1229313
1	1229470	1229579
1	1229782	1230008
1	1230098	1230196
1	1230827	1230934
1	1231116	1231318
1	1231395	1231489
1	1231591	1231660
1	1231805	1232013
1	1233202	1233313
1	1233393	1233493
1	1233750	1233801
1	1233947	1234059
1	1234725	1234736
1	1235211	1235285
1	1235353	1235448
1	1235538	1235582
1	1235889	1236072
1	1237368	1237426
1	1238302	1238355
1	1238542	1238661
1	1239466	1239523
1	1243149	1243195
1	1244024	1244100
1	1244295	1244352
1	1244466	1244653
1	1244834	1244983
1	1245061	1245231
1	1246014	1246068
1	1246289	1246451
1	1246710	1246759
1	1247239	1247304
1	1247398	1247527
1	1247606	1247748
1	1247820	1247881
1	1247973	1248080
1	1248167	1248329
1	1248415	1248504
1	1248889	1248972
1	1249112	1249301
1	1249681	1249745
1	1250204	1250342
1	1250784	1250818
1	1250900	1250998
1	1254676	1254904
1	1255836	1255909
1	1256376	1256473
1	1257288	1257333
1	1259961	1259988
1	1262291	1262412
1	1262621	1263143
1	1266726	1266916
1	1267018	1267318
1	1267404	1268186
1	1268301	1268504
1	1268639	1268759
1	1268886	1269844
1	1271522	1271895
1	1273357	1273563
1	1273649	1273816
1	1273902	1274033
1	1274742	1274819
1	1274962	1275029
1	1275116	1275192
1	1275418	1275557
1	1275627	1275696
1	1275790	1275883
1	1277047	1277185
1	1277433	1277536
1	1277743	1277864
1	1278069	1278138
1	1284276	1284445
1	1288984	1289009
1	1289228	1289308
1	1289410	1289486
1	1289573	1289612
1	1289734	1289889
1	1290062	1290532
1	1290624	1290725
1	1290830	1291132
1	1292061	1292084
1	1293836	1293884
1	1309181	1309282
1	1309380	1309825
1	1310085	1310136
1	1322611	1322962
1	1323157	1323249
1	1323334	1323445
1	1325610	1325751
1	1325839	1325943
1	1326146	1326245
1	1328162	1328183
1	1328776	1328840
1	1330774	1330894
1	1333613	1333722
1	1333977	1334051
1	1334399	1334686
1	1337463	1337636
1	1341189	1341266
1	1342289	1342399
1	1342511	1342597
1	1354480	1354929
1	1355432	1355972
1	1356177	1356385
1	1361508	1361765
1	1362934	1363167
1	1371129	1371201
1	1372307	1372864
1	1374461	1375167
1	1386064	1386138
1	1387426	1387502
1	1387745	1387814
1	1389725	1389880
1	1390840	1390899
1	1391171	1391296
1	1391605	1391729
1	1392509	1392560
1	1394541	1394611
1	1396130	1396297
1	1397980	1398088
1	1403764	1403910
1	1407265	1407469
1	1412654	1412730
1	1414024	1414125
1	1414429	1414488
1	1416247	1416316
1	1417518	1417683
1	1417925	1417994
1	1420396	1420551
1	1421162	1421218
1	1421490	1421615
1	1421924	1422048
1	1423243	1423294
1	1424584	1424654
1	1425637	1425804
1	1425943	1426051
1	1430865	1431197
1	1447649	1447853
1	1451392	1451468
1	1452547	1452792
1	1453096	1453155
1	1454301	1454370
1	1455521	1455686
1	1455928	1455997
1	1458124	1458279
1	1458891	1458947
1	1459219	1459344
1	1459653	1459777
1	1460620	1460671
1	1461841	1461911
1	1463075	1463242
1	1464603	1464711
1	1469306	1469452
1	1470739	1470887
1	1470969	1471177
